id,index_name,index_strike_price,option_type,expiry,entry_start_price,entry_end_price,exit_first_target_price,exit_second_target_price,exit_third_target_price,exit_stop_loss_price,created_at_time,order_id,order_status,quantity,metadata,entry_type
1887,BANKNIFTY,47500,CE,5JUN,47432,47577,47759,47941,48122,47432,2024-03-12 05:13:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.003056063206281144, ""trade_entered"": true}",PULL_BACK_STRATEGY
1888,BANKNIFTY,47300,PE,5JUN,-47293,-47261,-47222,-47183,-47143,-47293,2024-03-12 06:40:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0006643829384769012, ""trade_entered"": true}",PULL_BACK_STRATEGY
1889,BANKNIFTY,47300,PE,5JUN,-47361,-47327,-47284,-47241,-47198,-47361,2024-03-12 07:14:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0007247425632010994, ""trade_entered"": true}",PULL_BACK_STRATEGY
1890,BANKNIFTY,47400,PE,5JUN,-47485,-47309,-47089,-46870,-46650,-47485,2024-03-12 08:02:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 1, ""profit_percent"": 0.00371594378736691, ""trade_entered"": true}",PULL_BACK_STRATEGY
1891,BANKNIFTY,47400,CE,5JUN,47190,47305,47449,47593,47737,47190,2024-03-12 09:31:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0024352322296220443, ""trade_entered"": true}",PULL_BACK_STRATEGY
1892,BANKNIFTY,47100,CE,5JUN,46980,47013,47056,47098,47141,46980,2024-03-13 08:38:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.000721062578234789, ""trade_entered"": true}",PULL_BACK_STRATEGY
1893,BANKNIFTY,46900,PE,5JUN,-46896,-46794,-46666,-46538,-46410,-46896,2024-03-14 05:10:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0005453690644100229, ""trade_entered"": true}",PULL_BACK_STRATEGY
1894,BANKNIFTY,46900,PE,5JUN,-47061,-46896,-46689,-46482,-46275,-47061,2024-03-14 05:24:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.0017656014773051044, ""trade_entered"": true}",PULL_BACK_STRATEGY
1895,BANKNIFTY,46700,CE,5JUN,46533,46636,46765,46893,47022,46533,2024-03-15 04:07:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0022042844170172236, ""trade_entered"": true}",PULL_BACK_STRATEGY
1896,BANKNIFTY,46400,CE,5JUN,46310,46411,46537,46663,46789,46310,2024-03-15 05:39:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 2, ""profit_percent"": 0.0032612641923489734, ""trade_entered"": true}",PULL_BACK_STRATEGY
1897,BANKNIFTY,46400,CE,5JUN,46324,46381,46453,46524,46595,46324,2024-03-15 06:27:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.002149981242642645, ""trade_entered"": true}",PULL_BACK_STRATEGY
1898,BANKNIFTY,46400,PE,5JUN,-46464,-46418,-46360,-46302,-46245,-46464,2024-03-15 07:28:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0009974439153228908, ""trade_entered"": true}",PULL_BACK_STRATEGY
1899,BANKNIFTY,46400,PE,5JUN,-46497,-46441,-46371,-46301,-46231,-46497,2024-03-15 08:05:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001210118051107126, ""trade_entered"": true}",PULL_BACK_STRATEGY
1900,BANKNIFTY,46500,CE,5JUN,46327,46472,46654,46836,47018,46327,2024-03-15 09:03:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0031287017501579186, ""trade_entered"": true}",PULL_BACK_STRATEGY
1901,BANKNIFTY,46400,CE,5JUN,46304,46390,46498,46606,46714,46304,2024-03-18 05:43:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001862436234731665, ""trade_entered"": true}",PULL_BACK_STRATEGY
1902,BANKNIFTY,46600,PE,5JUN,-46691,-46635,-46565,-46495,-46424,-46691,2024-03-18 08:57:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0003012723126455479, ""trade_entered"": true}",PULL_BACK_STRATEGY
1903,BANKNIFTY,46500,CE,5JUN,46325,46414,46525,46636,46748,46325,2024-03-20 04:29:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0019175062938373718, ""trade_entered"": true}",PULL_BACK_STRATEGY
1904,BANKNIFTY,46400,CE,5JUN,46282,46424,46603,46781,46959,46282,2024-03-20 08:41:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.005375365510853554, ""trade_entered"": true}",PULL_BACK_STRATEGY
1905,BANKNIFTY,46300,CE,5JUN,46180,46353,46569,46785,47001,46180,2024-03-20 08:53:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.005592248257680952, ""trade_entered"": true}",PULL_BACK_STRATEGY
1906,BANKNIFTY,46300,CE,5JUN,46093,46308,46576,46844,47113,46093,2024-03-20 09:03:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.0069512451884923, ""trade_entered"": true}",PULL_BACK_STRATEGY
1907,BANKNIFTY,46700,CE,5JUN,46594,46644,46707,46770,46832,46594,2024-03-26 05:34:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0010783728361526237, ""trade_entered"": true}",PULL_BACK_STRATEGY
1908,BANKNIFTY,46800,CE,5JUN,46639,46681,46733,46785,46837,46639,2024-03-26 07:59:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0008890040904899056, ""trade_entered"": true}",PULL_BACK_STRATEGY
1909,BANKNIFTY,46700,CE,5JUN,46608,46664,46733,46802,46872,46608,2024-03-26 08:11:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0011872017932319096, ""trade_entered"": true}",PULL_BACK_STRATEGY
1910,BANKNIFTY,46600,PE,5JUN,-46741,-46669,-46578,-46487,-46396,-46741,2024-03-27 04:03:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1911,BANKNIFTY,47200,PE,5JUN,-47334,-47281,-47216,-47150,-47084,-47334,2024-03-28 07:13:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0002779082014643373, ""trade_entered"": true}",PULL_BACK_STRATEGY
1912,BANKNIFTY,47400,CE,5JUN,47279,47340,47417,47494,47571,47279,2024-03-28 09:20:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0013012073133765285, ""trade_entered"": true}",PULL_BACK_STRATEGY
1913,BANKNIFTY,47400,PE,5JUN,-47417,-47277,-47102,-46927,-46752,-47417,2024-04-01 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1914,BANKNIFTY,47600,CE,5JUN,47485,47524,47574,47624,47673,47485,2024-04-01 07:21:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0008353542101746372, ""trade_entered"": true}",PULL_BACK_STRATEGY
1915,BANKNIFTY,47400,PE,5JUN,-47539,-47507,-47466,-47425,-47384,-47539,2024-04-01 08:01:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0006862132186557071, ""trade_entered"": true}",PULL_BACK_STRATEGY
1916,BANKNIFTY,47500,PE,5JUN,-47567,-47524,-47470,-47416,-47362,-47567,2024-04-01 09:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0009069044678195901, ""trade_entered"": true}",PULL_BACK_STRATEGY
1917,BANKNIFTY,47500,CE,5JUN,47432,47514,47616,47718,47821,47432,2024-04-02 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0017236952321622052, ""trade_entered"": true}",PULL_BACK_STRATEGY
1918,BANKNIFTY,47500,PE,5JUN,-47617,-47548,-47462,-47375,-47289,-47617,2024-04-02 04:03:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.0007268360444219462, ""trade_entered"": true}",PULL_BACK_STRATEGY
1919,BANKNIFTY,47500,PE,5JUN,-47567,-47469,-47347,-47224,-47102,-47567,2024-04-03 06:41:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1920,BANKNIFTY,47700,CE,5JUN,47555,47602,47659,47717,47775,47555,2024-04-03 08:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0009705443976794556, ""trade_entered"": true}",PULL_BACK_STRATEGY
1921,BANKNIFTY,47900,CE,5JUN,47681,47890,48150,48411,48672,47681,2024-04-04 04:44:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 1, ""profit_percent"": 0.004353713655104442, ""trade_entered"": true}",PULL_BACK_STRATEGY
1922,BANKNIFTY,47900,CE,5JUN,47804,47976,48191,48406,48621,47804,2024-04-04 05:23:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 1, ""profit_percent"": 0.0035851146871935325, ""trade_entered"": true}",PULL_BACK_STRATEGY
1923,BANKNIFTY,47900,PE,5JUN,-47959,-47894,-47812,-47731,-47649,-47959,2024-04-04 07:12:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1924,BANKNIFTY,48000,CE,5JUN,47878,47980,48108,48235,48363,47878,2024-04-04 08:21:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.003194644468667325, ""trade_entered"": true}",PULL_BACK_STRATEGY
1925,BANKNIFTY,48000,PE,5JUN,-48103,-48038,-47956,-47875,-47793,-48103,2024-04-04 09:14:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0013593249588091838, ""trade_entered"": true}",PULL_BACK_STRATEGY
1926,BANKNIFTY,48100,CE,5JUN,47844,47959,48103,48247,48391,47844,2024-04-05 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.004200228110084998, ""trade_entered"": true}",PULL_BACK_STRATEGY
1927,BANKNIFTY,48700,CE,5JUN,48543,48606,48685,48764,48843,48543,2024-04-08 07:57:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0013002362850273697, ""trade_entered"": true}",PULL_BACK_STRATEGY
1928,BANKNIFTY,48700,CE,5JUN,48527,48563,48609,48655,48701,48527,2024-04-08 08:28:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0013188849707857929, ""trade_entered"": true}",PULL_BACK_STRATEGY
1929,BANKNIFTY,48900,CE,5JUN,48783,48851,48935,49020,49104,48783,2024-04-09 07:08:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0013837898031476825, ""trade_entered"": true}",PULL_BACK_STRATEGY
1930,BANKNIFTY,48800,PE,5JUN,-48877,-48771,-48638,-48506,-48373,-48877,2024-04-10 04:02:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1931,BANKNIFTY,48800,CE,5JUN,48668,48750,48852,48954,49057,48668,2024-04-12 04:14:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0016758750908961641, ""trade_entered"": true}",PULL_BACK_STRATEGY
1932,BANKNIFTY,48700,PE,5JUN,-48801,-48736,-48654,-48572,-48490,-48801,2024-04-12 06:39:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.00033568614576491964, ""trade_entered"": true}",PULL_BACK_STRATEGY
1933,BANKNIFTY,48800,CE,5JUN,48641,48698,48771,48843,48916,48641,2024-04-12 06:47:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0011889373384845912, ""trade_entered"": true}",PULL_BACK_STRATEGY
1934,BANKNIFTY,47600,CE,5JUN,47464,47502,47551,47599,47647,47464,2024-04-16 05:57:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0008125845345795463, ""trade_entered"": true}",PULL_BACK_STRATEGY
1935,BANKNIFTY,47500,CE,5JUN,47435,47486,47551,47615,47680,47435,2024-04-16 06:29:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001086618898955994, ""trade_entered"": true}",PULL_BACK_STRATEGY
1936,BANKNIFTY,47500,CE,5JUN,47395,47442,47500,47558,47617,47395,2024-04-16 09:21:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.0014733671498144284, ""trade_entered"": true}",PULL_BACK_STRATEGY
1937,BANKNIFTY,47600,CE,5JUN,47486,47611,47767,47923,48080,47486,2024-04-18 04:50:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.00262753025807973, ""trade_entered"": true}",PULL_BACK_STRATEGY
1938,BANKNIFTY,47300,CE,5JUN,47133,47283,47471,47659,47847,47133,2024-04-18 09:09:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 1, ""profit_percent"": 0.003180806875957022, ""trade_entered"": true}",PULL_BACK_STRATEGY
1939,BANKNIFTY,46900,PE,5JUN,-46957,-46835,-46682,-46529,-46376,-46957,2024-04-19 06:10:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1940,BANKNIFTY,46900,PE,5JUN,-47013,-46972,-46921,-46870,-46819,-47013,2024-04-19 06:50:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1941,BANKNIFTY,47800,PE,5JUN,-47895,-47805,-47693,-47580,-47468,-47895,2024-04-22 06:25:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0018784567369239252, ""trade_entered"": true}",PULL_BACK_STRATEGY
1942,BANKNIFTY,47800,PE,5JUN,-47868,-47828,-47777,-47727,-47677,-47868,2024-04-22 09:11:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1943,BANKNIFTY,48000,PE,5JUN,-48047,-48014,-47972,-47931,-47889,-48047,2024-04-23 06:48:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 2, ""profit_percent"": 0.00034781123638551604, ""trade_entered"": true}",PULL_BACK_STRATEGY
1944,BANKNIFTY,48100,CE,5JUN,47937,47995,48067,48139,48212,47937,2024-04-23 07:35:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0012042858407863885, ""trade_entered"": true}",PULL_BACK_STRATEGY
1945,BANKNIFTY,48000,PE,5JUN,-48057,-48003,-47937,-47870,-47804,-48057,2024-04-24 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1946,BANKNIFTY,48200,PE,5JUN,-48288,-48235,-48169,-48104,-48038,-48288,2024-04-25 07:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1947,BANKNIFTY,48600,CE,5JUN,48453,48539,48647,48756,48864,48453,2024-04-26 04:33:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0017820446129203384, ""trade_entered"": true}",PULL_BACK_STRATEGY
1948,BANKNIFTY,48400,PE,5JUN,-48497,-48446,-48382,-48319,-48255,-48497,2024-04-26 07:24:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.00026214646349953703, ""trade_entered"": true}",PULL_BACK_STRATEGY
1949,BANKNIFTY,48500,CE,5JUN,48376,48424,48484,48545,48605,48376,2024-04-26 07:57:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0017418814591329906, ""trade_entered"": true}",PULL_BACK_STRATEGY
1950,BANKNIFTY,48300,PE,5JUN,-48348,-48259,-48148,-48037,-47926,-48348,2024-04-29 03:45:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1951,BANKNIFTY,48500,PE,5JUN,-48528,-48487,-48437,-48386,-48335,-48528,2024-04-29 04:37:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1952,BANKNIFTY,49600,PE,5JUN,-49590,-49538,-49472,-49407,-49341,-49590,2024-04-30 08:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0002652493121483077, ""trade_entered"": true}",PULL_BACK_STRATEGY
1953,BANKNIFTY,49600,CE,5JUN,49421,49632,49897,50161,50425,49421,2024-04-30 09:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0, ""trade_entered"": false}",PULL_BACK_STRATEGY
1721,BANKNIFTY,49400,CE,5JUN,49221,49339,49486,49632,49779,49221,2024-05-02 05:39:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.002383507586789745}",PULL_BACK_STRATEGY
1722,BANKNIFTY,49200,PE,5JUN,-49312,-49277,-49235,-49192,-49149,-49312,2024-05-02 07:02:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0006980809875409625}",PULL_BACK_STRATEGY
1723,BANKNIFTY,49300,CE,5JUN,49172,49237,49318,49399,49480,49172,2024-05-02 07:16:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.002307002551940101}",PULL_BACK_STRATEGY
1724,BANKNIFTY,49300,CE,5JUN,49174,49206,49246,49287,49327,49174,2024-05-02 09:37:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0011451727463112423}",PULL_BACK_STRATEGY
1725,BANKNIFTY,49400,CE,5JUN,49267,49391,49546,49701,49856,49267,2024-05-03 04:36:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1726,BANKNIFTY,49400,CE,5JUN,49339,49442,49570,49697,49825,49339,2024-05-03 04:41:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1727,BANKNIFTY,49400,CE,5JUN,49174,49339,49546,49753,49960,49174,2024-05-03 04:44:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1728,BANKNIFTY,49300,CE,5JUN,49174,49339,49546,49753,49960,49174,2024-05-03 04:51:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1729,BANKNIFTY,48900,CE,5JUN,48816,48936,49086,49236,49386,48816,2024-05-03 07:23:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 2, ""profit_percent"": 0.0036749477642058553}",PULL_BACK_STRATEGY
1730,BANKNIFTY,48900,PE,5JUN,-49002,-48891,-48752,-48614,-48475,-49002,2024-05-03 09:46:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0022682902634303987}",PULL_BACK_STRATEGY
1731,BANKNIFTY,49100,CE,5JUN,49011,49095,49200,49305,49410,49011,2024-05-06 05:53:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001715035278397829}",PULL_BACK_STRATEGY
1732,BANKNIFTY,49100,CE,5JUN,48951,49053,49180,49308,49435,48951,2024-05-06 06:56:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1733,BANKNIFTY,49000,CE,5JUN,48874,49011,49181,49351,49522,48874,2024-05-06 07:00:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.002781008345065453}",PULL_BACK_STRATEGY
1734,BANKNIFTY,48900,PE,5JUN,-48988,-48923,-48843,-48762,-48682,-48988,2024-05-06 09:17:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0003292865764110112}",PULL_BACK_STRATEGY
1735,BANKNIFTY,49000,CE,5JUN,48835,48903,48989,49074,49160,48835,2024-05-07 03:52:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0013986671765120876}",PULL_BACK_STRATEGY
1736,BANKNIFTY,48400,CE,5JUN,48222,48312,48424,48536,48648,48222,2024-05-07 08:59:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0018587495252218782}",PULL_BACK_STRATEGY
1737,BANKNIFTY,48100,CE,5JUN,47962,48039,48135,48231,48327,47962,2024-05-08 08:06:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.0016028593345219471}",PULL_BACK_STRATEGY
1738,BANKNIFTY,47800,CE,5JUN,47714,47786,47875,47964,48054,47714,2024-05-09 07:18:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 1, ""profit_percent"": 0.0014962525674333828}",PULL_BACK_STRATEGY
1740,BANKNIFTY,47700,PE,5JUN,-47762,-47643,-47494,-47345,-47197,-47762,2024-05-10 04:30:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.0006244300108409447}",PULL_BACK_STRATEGY
1741,BANKNIFTY,47700,PE,5JUN,-47753,-47699,-47633,-47566,-47499,-47753,2024-05-10 05:54:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 3, ""profit_percent"": 0.00027903710187149333}",PULL_BACK_STRATEGY
1742,BANKNIFTY,47700,CE,5JUN,47526,47657,47820,47984,48147,47526,2024-05-10 06:56:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
1743,BANKNIFTY,47600,CE,5JUN,47420,47485,47568,47650,47732,47420,2024-05-10 09:01:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 1, ""target_hit_cnt"": 0, ""profit_percent"": -0.001385675943465325}",PULL_BACK_STRATEGY
1744,BANKNIFTY,47300,PE,5JUN,-47376,-47304,-47214,-47124,-47034,-47376,2024-05-13 08:20:00,,ANALYSE,50,"{""forced_risk"": 1000, ""sl_hit_cnt"": 0, ""target_hit_cnt"": 0, ""profit_percent"": 0}",PULL_BACK_STRATEGY
